url,tittel
"/en/forskning/discussion-papers/the-impacts-of-alternative-policy-instruments-on-environmental-performance",The impacts of alternative policy instruments on environmental performance
"/innrapportering/personer-og-husholdning/mediebruk",Mediebruksundersøkelsen
"/innrapportering/personer-og-husholdning/reise-svar",reise-svar
"/omssb/om-oss/vaar-virksomhet/planer-og-meldinger/it-strategi-for-statistisk-sentralbyra-20142017",IT-strategi for Statistisk sentralbyrå 2014–2017
"/inntekt-og-forbruk/artikler-og-publikasjoner/okt-inntekt-etter-skatt-ved-passert-pensjonsalder?tabell=202392","Økt inntekt etter skatt ved passert pensjonsalder - Inntektsnivå og -utvikling for personer som var 60 år i 2002, etter ulikegrupperinger"
"/inntekt-og-forbruk/artikler-og-publikasjoner/okt-inntekt-etter-skatt-ved-passert-pensjonsalder",Økt inntekt etter skatt ved passert pensjonsalder
"/priser-og-prisindekser/artikler-og-publikasjoner/flere-mal-pa-underliggende-prisvekst-i-norge",Flere mål på underliggende prisvekst i Norge
"/priser-og-prisindekser/artikler-og-publikasjoner/levekostnader-over-de-siste-hundre-ar",Levekostnader over de siste hundre år
"/priser-og-prisindekser/artikler-og-publikasjoner/prisnivaforskjeller-mellom-regioner",Prisnivåforskjeller mellom regioner
"/priser-og-prisindekser/artikler-og-publikasjoner/kpi-100-ar",KPI 100 år
"/priser-og-prisindekser/artikler-og-publikasjoner/fra-nodvendighet-til-forlystelsesgoder",Fra nødvendighet til forlystelsesgoder
"/priser-og-prisindekser/artikler-og-publikasjoner/fra-skyttelskjema-til-digitale-spor-nye-muligheter-og-utfordringer",Fra skyttelskjema til digitale spor – nye muligheter og utfordringer
"/priser-og-prisindekser/artikler-og-publikasjoner/fra-gull-til-kpi.pengepolitikken-og-prisutviklingen-gjennom-100-ar",Fra gull til KPI. Pengepolitikken og prisutviklingen gjennom 100 år
"/priser-og-prisindekser/artikler-og-publikasjoner/konsumprisindeksen-en-levekostnadsindeks",Konsumprisindeksen – en levekostnadsindeks
"/priser-og-prisindekser/artikler-og-publikasjoner/ssbs-inflasjonsprognoser",SSBs inflasjonsprognoser
"/priser-og-prisindekser/artikler-og-publikasjoner/markedet-venter-pa-kpi-jae",«Markedet venter på KPI-JAE»
"/priser-og-prisindekser/artikler-og-publikasjoner/kpi-inflasjonsstabilitet-og-realokonomi","KPI, inflasjonsstabilitet og realøkonomi"
"/priser-og-prisindekser/artikler-og-publikasjoner/kpis-rolle-for-arbeidet-i-det-tekniske-beregningsutvalget-for-inntektsoppgjorene-et-kort-tilbakeblikk",KPIs rolle for arbeidet i Det tekniske beregningsutvalget for inntektsoppgjørene – et kort tilbakeblikk
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/bonden-sprer-125-000-tonn-nitrogen-pa-aker-og-eng",Bonden sprer 125 000 tonn nitrogen på åker og eng
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/bonden-sprer-125-000-tonn-nitrogen-pa-aker-og-eng?tabell=202755",Bonden sprer 125 000 tonn nitrogen på åker og eng - Tilført mengde næringsstoff i form av mineral- og husdyrgjødsel på ulikevekster. 2013. Tonn
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/bonden-sprer-125-000-tonn-nitrogen-pa-aker-og-eng?tabell=202734",Bonden sprer 125 000 tonn nitrogen på åker og eng - Gjødseldyrenheter (gde) fordelt etter type lager for husdyrgjødsel. 2000og 2013
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/bonden-sprer-125-000-tonn-nitrogen-pa-aker-og-eng?tabell=202730",Bonden sprer 125 000 tonn nitrogen på åker og eng - Areal av ulike vekster tilført mineral- og/eller husdyrgjødsel minst éngang. 2013
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/bonden-sprer-125-000-tonn-nitrogen-pa-aker-og-eng?tabell=203325",Bonden sprer 125 000 tonn nitrogen på åker og eng - Spredning av husdyrgjødsel på areal av åpen åker. Areal av åpen åker ettermest brukte spredeutstyr og tid fra spredning til nedmolding. 2000 og 2013. Dekar
"/befolkning/artikler-og-publikasjoner/dette-er-svalbard-2014",Dette er Svalbard 2014
"/en/omssb/tjenester-og-verktoy/data-til-forskning/befolkning",Obtaining population data
"/en/innrapportering/personer-og-husholdning/boligpanelet-svar",The housing panel
"/innrapportering/naeringsliv/prisindeksen-for-engroshandel?fane=sporsmal",Priser på engrosvarer -
"/en/forskning/discussion-papers/why-are-there-so-few-female-entrepreneurs",Why are there so few female entrepreneurs?
"/en/forskning/discussion-papers/the-entrepreneurial-earnings-puzzle",The entrepreneurial earnings puzzle
"/energi-og-industri/artikler-og-publikasjoner/norsk-industri-2013",Norsk industri
"/en/forskning/discussion-papers/desistance-from-crime",Desistance from crime
"/en/befolkning/artikler-og-publikasjoner/immigrants-in-norway-sweden-and-denmark","Immigrants in Norway, Sweden and Denmark"
"/en/befolkning/artikler-og-publikasjoner/immigrants-in-norway-sweden-and-denmark?tabell=204328","Immigrants in Norway, Sweden and Denmark"
"/en/befolkning/artikler-og-publikasjoner/immigrants-in-norway-sweden-and-denmark?tabell=204332","Immigrants in Norway, Sweden and Denmark"
"/en/befolkning/artikler-og-publikasjoner/immigrants-in-norway-sweden-and-denmark?tabell=204330","Immigrants in Norway, Sweden and Denmark"
"/forskning/mikrookonomi/arbeidsmarked/grundere-som-satser-mest-tjener-mer",Gründere som satser mest tjener mer
"/inntekt-og-forbruk/artikler-og-publikasjoner/arbeidsinnvandrernes-inntekter",Store forskjeller mellom innvandrere fra gamle og nye EU-land
"/forskning/mikrookonomi/utdanningsokonomi/fafo-rapport",Effekten av gratis kjernetid i barnehager
"/inntekt-og-forbruk/artikler-og-publikasjoner/arbeidsinnvandrernes-inntekter?tabell=206541","Store forskjeller mellom innvandrere fra gamle og nye EU-land - Arbeidsinnvandrere som kom til Norge i årene 2004-2006, ogsom har vært i landet i hele perioden 2006-2012. Median individuell yrkesinntekt 2004-2012."
"/inntekt-og-forbruk/artikler-og-publikasjoner/arbeidsinnvandrernes-inntekter?tabell=206612","Store forskjeller mellom innvandrere fra gamle og nye EU-land - Arbeidsinnvandrere som kom til Norge i årene 2004-2006, ogsom har vært i landet i hele perioden 2006-2012. Kvintilfordelt yrkesinntekt 2006, 2008, 2010 og 2012"
"/en/omssb/om-oss/vaar-virksomhet/planer-og-meldinger/it-strategy-for-statistics-norway-2014-2017",IT strategy for Statistics Norway 2014–2017
"/forskning/mikrookonomi/pensjoner/evaluering-av-pensjonsreformen-okonomisk-og-sosial-barekraft",Evaluering av pensjonsreformen – Økonomisk og sosial bærekraft
"/nasjonalregnskap-og-konjunkturer/statistikker/nr/tilleggsinformasjon/hva-innebarer-de-nye-internasjonale-retningslinjene-for-nasjonalregnskapet",Hva innebærer de nye internasjonale retningslinjene for nasjonalregnskapet?
"/arbeid-og-lonn/artikler-og-publikasjoner/funksjonshemma-pa-arbeidsmarknaden-i-2014",Funksjonshemma på arbeidsmarknaden i 2014
"/befolkning/artikler-og-publikasjoner/status-analysis-on-civil-registration-and-vital-statistics-crvs",Status Analysis on Civil Registration and Vital Statistics (CRVS)
"/en/befolkning/artikler-og-publikasjoner/status-analysis-on-civil-registration-and-vital-statistics-crvs",Status Analysis on Civil Registration and Vital Statistics (CRVS)
"/priser-og-prisindekser/artikler-og-publikasjoner/estimering-av-leieinntekter-fra-naringseiendom",Estimering av leieinntekter fra næringseiendom
"/en/befolkning/artikler-og-publikasjoner/more-children-but-fewer-per-woman","More children, but fewer per woman"
"/priser-og-prisindekser/artikler-og-publikasjoner/modell-for-beregning-av-boligformue-2013",Modell for beregning av boligformue
"/befolkning/folketall/artikler/befolkningens-historie-fortalt-gjennom-en-eneste-tabell",Befolkningens historie fortalt gjennom en eneste tabell
"/en/befolkning/artikler-og-publikasjoner/early-marriage-same-background",Early marriage – same background
"/en/befolkning/artikler-og-publikasjoner/early-marriage-same-background?tabell=207293",Early marriage – same background
"/omssb/om-oss/nyheter-om-ssb/befolkningens-historie-fortalt-gjennom-en-eneste-tabell",Befolkningens historie fortalt gjennom en eneste tabell
"/en/omssb/tjenester-og-verktoy/data-til-forskning/arbeid",Obtaining data on the labour market
"/arbeid-og-lonn/artikler-og-publikasjoner/ungdom-som-verken-er-i-arbeid-eller-utdanning",Ungdom som verken er i arbeid eller utdanning
"/offentlig-sektor/nye-retningslinjer-er-implementert",Nye retningslinjer er implementert
"/befolkning/artikler-og-publikasjoner/holdninger-til-innvandrere-og-innvandring-2014",Holdninger til innvandrere og innvandring 2014
"/en/omssb/samarbeid/internasjonalt-statistikksamarbeid/united-nations-un-statistical-cooperation",United Nations (UN) Statistical cooperation
"/en/omssb/samarbeid/internasjonalt-statistikksamarbeid/oecd-work-on-statistics",OECD work on statistics
"/nasjonalregnskap-og-konjunkturer/statistikker/nri/tilleggsinformasjon/sektorgruppering-i-inntekts-og-kapitalregnskapet",Sektorgruppering i inntekts- og kapitalregnskapet
"/kultur-og-fritid/artikler-og-publikasjoner/hoy-samfunnsdeltakelse-blant-yrkesaktive",Høy samfunnsdeltakelse blant yrkesaktive
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/markert-men-kortvarig-konjunkturnedgang","Markert, men kortvarig konjunkturnedgang"
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/markert-men-kortvarig-konjunkturnedgang?tabell=209660","Markert, men kortvarig konjunkturnedgang - Makroøkonomiske hovedstørrelser 2003-2017. Regnskap og prognoser. Prosentvis endringfra året før der ikke annet framgår"
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/marked-but-brief-economic-downturn","Marked, but brief economic downturn"
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/marked-but-brief-economic-downturn?tabell=209661","Marked, but brief economic downturn - Main economic indicators 2003-2017. Accounts and forecasts. Percentage change from previousyear unless otherwise noted"
"/helse/artikler-og-publikasjoner/stadig-mindre-forskjell-pa-menns-og-kvinners-levealder",Stadig mindre forskjell på menns og kvinners levealder
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/revidert-bnp-1995-2013",Revidert BNP 1995-2013
"/offentlig-sektor/artikler-og-publikasjoner/pensjonsreformen-stort-omfang-av-tidliguttak-oker-pensjonsutgiftene-pa-kort-sikt",Pensjonsreformen – stort omfang av tidliguttak øker pensjonsutgiftene på kort sikt
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/konjunkturutviklingen-i-norge--209550",Konjunkturutviklingen i Norge
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/revidert-finansregnskap-1995-2013",Revidert finansregnskap 1995-2013
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/internasjonal-økonomi--209548",Internasjonal økonomi
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/konjunkturtendensene-2014-6",Konjunkturtendensene
"/omssb/om-oss/nyheter-om-ssb/census-hub-sammenlignbare-og-palitelige-tall-for-europa",Census hub: Sammenlignbare og pålitelige tall for Europa
"/bygg-bolig-og-eiendom/artikler-og-publikasjoner/okt-boliggjeld-men-ogsa-okte-inntekter","Økt boliggjeld, men også økte inntekter"
"/inntekt-og-forbruk/artikler-og-publikasjoner/vi-kjoper-mer-av-det-meste",Vi kjøper mer av det meste
"/arbeid-og-lonn/artikler-og-publikasjoner/eldres-yrkesaktivitet-oker",Eldres yrkesaktivitet øker
"/inntekt-og-forbruk/artikler-og-publikasjoner/sterk-vekst-i-boligformuen",Sterk vekst i boligformuen
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/mindre-del-av-befolkningen-utsatt",Mindre del av befolkningen utsatt
"/kultur-og-fritid/artikler-og-publikasjoner/internett-viktig-arena-for-deltakelse",Internett – viktig arena for deltakelse
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/livet-vi-lever",Livet vi lever
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/uforetrygd-og-sosialhjelp-to-ulike-formal",Uføretrygd og sosialhjelp – to ulike formål
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/sosiale-indikatorer-2014",Sosiale indikatorer
"/utdanning/artikler-og-publikasjoner/sosial-reproduksjon-av-utdanning",Sosial reproduksjon av utdanning?
"/befolkning/artikler-og-publikasjoner/folkeveksten-er-hoy-men-avtar-noe","Folkeveksten er høy, men avtar noe"
"/helse/artikler-og-publikasjoner/folkehelse-i-samhandlingens-tegn",Folkehelse i samhandlingens tegn
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/reguleringer-av-arbeidsmarkedet-ubetinget-positivt",Reguleringer av arbeidsmarkedet – ubetinget positivt?
"/kultur-og-fritid/artikler-og-publikasjoner/fritidsvaner-i-endring",Fritidsvaner i endring
"/arbeid-og-lonn/artikler-og-publikasjoner/akademikere-logger-ikke-av?tabell=208869",Akademikere logger ikke av
"/arbeid-og-lonn/artikler-og-publikasjoner/akademikere-logger-ikke-av?tabell=208870",Akademikere logger ikke av
"/arbeid-og-lonn/artikler-og-publikasjoner/akademikere-logger-ikke-av?tabell=208866",Akademikere logger ikke av
"/inntekt-og-forbruk/artikler-og-publikasjoner/vi-kjoper-mer-av-det-meste?tabell=208965",Vi kjøper mer av det meste
"/arbeid-og-lonn/artikler-og-publikasjoner/eldres-yrkesaktivitet-oker?tabell=208856",Eldres yrkesaktivitet øker
"/arbeid-og-lonn/artikler-og-publikasjoner/eldres-yrkesaktivitet-oker?tabell=208857",Eldres yrkesaktivitet øker
"/arbeid-og-lonn/artikler-og-publikasjoner/eldres-yrkesaktivitet-oker?tabell=208855",Eldres yrkesaktivitet øker
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/uforetrygd-og-sosialhjelp-to-ulike-formal?tabell=208971",Uføretrygd og sosialhjelp – to ulike formål
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/uforetrygd-og-sosialhjelp-to-ulike-formal?tabell=208972",Uføretrygd og sosialhjelp – to ulike formål
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/uforetrygd-og-sosialhjelp-to-ulike-formal?tabell=208975",Uføretrygd og sosialhjelp – to ulike formål
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/uforetrygd-og-sosialhjelp-to-ulike-formal?tabell=208974",Uføretrygd og sosialhjelp – to ulike formål
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/uforetrygd-og-sosialhjelp-to-ulike-formal?tabell=208973",Uføretrygd og sosialhjelp – to ulike formål
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/sosiale-indikatorer-2014?tabell=210946",Sosiale indikatorer
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/sosiale-indikatorer-2014?tabell=206769",Sosiale indikatorer
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/sosiale-indikatorer-2014?tabell=206771",Sosiale indikatorer
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/sosiale-indikatorer-2014?tabell=210948",Sosiale indikatorer
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/sosiale-indikatorer-2014?tabell=206781",Sosiale indikatorer
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/sosiale-indikatorer-2014?tabell=206783",Sosiale indikatorer
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/sosiale-indikatorer-2014?tabell=206775",Sosiale indikatorer
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/sosiale-indikatorer-2014?tabell=206785",Sosiale indikatorer
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/sosiale-indikatorer-2014?tabell=206777",Sosiale indikatorer
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/sosiale-indikatorer-2014?tabell=206765",Sosiale indikatorer
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/sosiale-indikatorer-2014?tabell=206787",Sosiale indikatorer
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/sosiale-indikatorer-2014?tabell=206789",Sosiale indikatorer
"/befolkning/artikler-og-publikasjoner/folkeveksten-er-hoy-men-avtar-noe?tabell=208827","Folkeveksten er høy, men avtar noe"
"/inntekt-og-forbruk/artikler-og-publikasjoner/barnefamilier-sarlig-utsatt-pa-boligmarkedet",Barnefamilier særlig utsatt på boligmarkedet
"/inntekt-og-forbruk/artikler-og-publikasjoner/barnefamilier-sarlig-utsatt-pa-boligmarkedet?tabell=210637","Barnefamilier særlig utsatt på boligmarkedet - Personer som er vanskeligstilte på boligmarkedet, etter antall barn i husholdningenog kommunestørrelse (innbyggere per 1. januar 2011). Personer i studenthusholdninger holdt utenfor. 2011"
"/inntekt-og-forbruk/artikler-og-publikasjoner/barnefamilier-sarlig-utsatt-pa-boligmarkedet?tabell=210621","Barnefamilier særlig utsatt på boligmarkedet - Personer som er vanskeligstilte på boligmarkedet, etter innvandringsbakgrunnog kommunestørrelse. Personer i studenthusholdninger holdt utenfor. 2011"
"/inntekt-og-forbruk/artikler-og-publikasjoner/barnefamilier-sarlig-utsatt-pa-boligmarkedet?tabell=210603","Barnefamilier særlig utsatt på boligmarkedet - Personer som er vanskeligstilte på boligmarkedet, etter lavinntekt, sosialhjelpsmottak,mottak av bostøtte, yrkesinntekt og eieform. Personer i studenthusholdninger holdt utenfor. 2011"
"/inntekt-og-forbruk/artikler-og-publikasjoner/barnefamilier-sarlig-utsatt-pa-boligmarkedet?tabell=210619","Barnefamilier særlig utsatt på boligmarkedet - Personer som er vanskeligstilte på boligmarkedet, etter antall barn og innvandringsbakgrunn.Personer i studenthusholdninger holdt utenfor. 2011"
"/inntekt-og-forbruk/artikler-og-publikasjoner/barnefamilier-sarlig-utsatt-pa-boligmarkedet?tabell=210635","Barnefamilier særlig utsatt på boligmarkedet - Personer som er vanskeligstilte på boligmarkedet, etter eierform og kommunestørrelse(innbyggere per 1. januar 2011). Personer i studenthusholdninger holdt utenfor. 2011"
